Date,Campaign,Campaign_id,Ad_group,channels,Business_Contact,Region,Spend,Sales,Visits,Clicks,Impressions
2024-01-14,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,South,42505.2635,40317.6214,2241,2336,124.0
2024-12-05,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,South,43096.6592,24056.141,449,468,19.2
2024-04-09,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,North,48776.3373,122658.3176,1729,1813,58.5
2024-12-04,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,East,32084.6216,39747.2179,350,361,15.0
2024-04-25,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,South,13181.2168,71075.0616,1601,1622,82.5
2024-06-05,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,East,95615.256,19695.1673,2504,2743,110.0
2024-08-12,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,East,79519.1941,62934.7225,508,548,14.8
2024-04-21,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,North,81508.8226,112044.6078,494,534,18.0
2024-05-08,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,North,36559.3942,114775.2332,405,419,23.2
2024-09-16,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,South,40448.0425,21418.9031,1690,1758,90.0
2024-01-08,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,93590.7418,14027.1121,131,143,5.1
2024-04-20,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,East,97294.0487,146791.3039,129,141,4.7
2024-11-22,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,East,64295.7582,45733.1393,2295,2442,78.0
2024-10-16,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,24347.3221,107722.4005,1617,1656,66.0
2024-10-12,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,East,60536.8377,50908.7561,116,123,5.1
2024-11-02,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,South,58949.7517,30138.104,1918,2031,66.0
2024-11-26,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,90832.6925,116871.1323,500,545,20.8
2024-04-06,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,31235.6933,36379.216,2200,2268,88.0
2024-04-19,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,20147.925,35516.0059,2222,2266,102.0
2024-08-21,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,South,26654.12,50492.2749,322,330,11.4
2024-12-14,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,West,24390.1898,77781.0491,1622,1661,73.5
2024-06-18,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,South,64873.6035,111501.4338,458,487,24.4
2024-05-21,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,North,81262.0552,31915.6319,1785,1930,61.5
2024-04-01,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,West,36874.5129,43007.5412,325,336,13.5
2024-06-17,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,South,17723.6518,54068.6728,306,311,15.6
2024-12-07,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,West,34374.8525,3115.4441,1677,1734,79.5
2024-12-11,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,East,54701.1814,88815.3789,1779,1876,93.0
2024-09-18,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,South,66482.1552,75467.9732,1824,1945,66.0
2024-09-17,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,55024.8869,17141.0967,114,120,5.0
2024-09-14,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,North,25747.3561,14808.7565,328,336,15.0
2024-06-17,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,South,91810.0762,130626.883,2581,2817,82.0
2024-01-29,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,43837.4792,83347.0827,113,117,5.1
2024-09-20,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,West,45951.1004,47797.2209,447,467,21.6
2024-12-11,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,96741.784,50259.6367,2523,2767,90.0
2024-12-03,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,North,86849.9083,45542.642,2402,2610,94.0
2024-11-07,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,West,80646.2902,91912.3596,2573,2780,110.0
2024-05-22,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,West,18350.8325,19604.5942,325,330,12.6
2024-11-27,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,North,83824.9221,140131.1046,470,509,20.8
2024-07-09,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,West,45585.3333,84403.7884,116,121,5.2
2024-07-27,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,South,21018.4388,14144.402,426,434,18.4
2024-01-25,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,North,99089.1084,20770.5604,122,134,4.6
2024-07-16,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,North,17288.2206,70471.4581,309,314,12.0
2024-08-31,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,North,92201.5688,56072.1815,515,562,16.4
2024-05-20,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,152.8005,66080.2247,2168,2168,100.0
2024-06-02,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,North,43848.0142,88125.9852,444,463,20.8
2024-08-10,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,West,3086.6092,54669.1013,303,303,13.2
2024-09-20,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,91253.969,37469.4114,375,409,15.6
2024-07-10,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,South,12676.3143,58657.1865,306,309,16.5
2024-03-25,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,South,67342.5375,56468.5612,123,131,5.0
2024-01-28,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,East,63158.9155,117164.497,487,517,17.6
2024-04-11,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,North,77928.934,102899.1736,2359,2542,96.0
2024-08-16,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,South,74713.0768,85073.8532,2448,2630,114.0
2024-04-06,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,East,3341.6409,4136.2945,1578,1583,97.5
2024-01-16,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,North,38901.2226,118277.5398,355,368,18.3
2024-05-19,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,South,32320.0543,65828.4832,2220,2291,104.0
2024-07-07,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,South,97291.2378,38606.0383,380,416,12.6
2024-10-11,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,77511.8309,82134.3626,2405,2591,92.0
2024-03-20,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,North,70825.1806,110778.0686,468,501,27.2
2024-02-24,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,East,44271.8226,65833.5108,1719,1795,58.5
2024-08-02,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,89107.7364,112334.5505,378,411,14.1
2024-01-23,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,North,1780.2834,41730.6546,100,100,5.8
2024-06-20,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,West,22921.0256,65803.2577,102,104,5.1
2024-05-07,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,69531.7787,56982.791,2475,2647,80.0
2024-08-13,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,50887.9464,66268.1128,455,478,17.2
2024-09-07,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,East,53427.3468,21331.2783,340,358,13.8
2024-05-05,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,East,41692.8594,72392.259,1699,1769,84.0
2024-10-02,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,East,16729.1823,106085.9239,409,415,17.2
2024-10-20,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,South,16705.5261,82895.4669,2039,2073,124.0
2024-07-06,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,North,29518.674,36806.5815,443,456,20.8
2024-08-15,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,46884.1332,106653.5082,1741,1822,72.0
2024-05-15,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,West,82430.1708,126504.6109,488,528,20.0
2024-01-25,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,East,44738.519,21736.3871,345,360,11.4
2024-09-18,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,North,89789.7526,7836.0202,2470,2691,72.0
2024-06-13,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,North,12139.6186,60767.7613,1556,1574,72.0
2024-11-05,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,East,27250.1204,54131.7744,2165,2223,100.0
2024-03-05,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,West,7145.324,74051.5037,317,319,13.2
2024-08-01,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,51051.554,36875.1589,1785,1876,69.0
2024-05-27,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,North,9094.2263,39814.8572,1474,1487,78.0
2024-01-29,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,79588.8461,36987.9848,2279,2460,126.0
2024-03-18,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,4072.3943,29880.8254,396,397,18.8
2024-10-28,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,South,47591.8032,1272.3826,461,482,15.6
2024-02-09,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,North,42119.3895,61891.1347,112,116,6.4
2024-02-03,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,East,20303.0624,52176.7352,103,105,5.4
2024-02-26,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,West,58726.6925,46120.4737,1813,1919,73.5
2024-10-20,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,West,38671.2243,64518.8158,2185,2269,112.0
2024-12-20,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,19876.8844,43136.3872,1638,1670,60.0
2024-02-21,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,North,82673.6234,61217.0188,2518,2726,130.0
2024-07-23,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,West,66103.4796,396.822,376,400,14.1
2024-07-06,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,East,1314.0698,6768.2536,99,99,5.3
2024-02-06,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,East,50236.2818,18961.8824,1793,1883,55.5
2024-04-10,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,27203.5397,20997.7493,329,337,14.7
2024-11-19,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,91519.7151,65991.3744,502,547,21.2
2024-09-28,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,West,72585.5269,119261.0655,119,127,5.4
2024-07-12,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,61200.3082,53105.6549,2466,2616,98.0
2024-02-20,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,8996.5027,65579.4718,428,431,15.6
2024-01-14,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,West,14505.7043,91700.183,297,301,17.4
2024-04-04,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,45129.5894,13975.0046,1750,1828,82.5
2024-05-30,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,68136.053,38210.008,1759,1878,72.0
2024-08-13,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,49527.4243,101921.8575,353,370,13.8
2024-05-30,Weight Management,15543636,Audio_Balanced_Lifestyle,Radio,B2B,West,88258.7566,38282.5857,528,574,19.6
2024-04-10,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,South,83550.5921,36683.193,120,130,4.3
2024-05-13,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,North,13623.2482,64448.3285,402,407,19.2
2024-11-16,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,East,61801.8624,118248.288,356,378,15.9
2024-03-08,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,West,5315.0947,22013.4378,413,415,21.2
2024-06-09,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,West,72085.6929,84509.4733,496,531,19.2
2024-02-09,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,East,73628.4899,82168.9815,489,525,22.4
2024-01-12,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,South,34514.6658,77373.8257,435,450,19.2
2024-01-06,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,East,78680.7224,131930.5685,122,131,4.9
2024-02-19,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,65304.9748,22115.2827,2458,2618,112.0
2024-08-15,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,North,50454.6677,81986.7072,2302,2418,126.0
2024-07-17,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,South,11003.1364,33231.6124,1964,1985,112.0
2024-08-26,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,53157.2875,49438.0199,2295,2416,92.0
2024-11-02,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,15694.3852,90112.3122,2085,2117,88.0
2024-05-29,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,65637.4432,7259.3825,489,521,21.2
2024-03-10,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,59511.9252,95230.3411,480,508,20.8
2024-02-01,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,29124.0356,104558.3984,109,112,4.8
2024-09-18,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,24775.2081,9009.2823,455,466,20.8
2024-03-08,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,East,47658.6429,97941.4751,454,475,18.8
2024-11-27,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,South,79812.7391,134714.5553,131,141,4.9
2024-08-12,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,30465.4042,93977.9551,112,115,4.2
2024-11-01,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,North,40401.9213,83574.4485,2154,2241,118.0
2024-06-18,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,East,34395.2045,64518.383,2182,2257,108.0
2024-06-20,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,North,39472.2687,110264.6075,111,115,3.9
2024-12-03,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,South,56752.9744,15399.0457,352,371,15.0
2024-06-26,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,West,55791.3653,15687.9951,2353,2484,86.0
2024-08-12,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,36198.0993,97156.1937,2250,2331,108.0
2024-03-17,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,South,60283.2849,62837.2729,119,126,5.0
2024-01-26,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,South,61642.8638,110571.7567,337,357,13.2
2024-07-26,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,West,52737.0934,49444.3553,356,374,16.8
2024-04-28,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,South,45290.9346,55485.8346,1693,1769,72.0
2024-11-18,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,North,7885.8679,34586.6569,295,297,15.6
2024-04-19,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,East,54172.6779,120832.1055,2322,2447,110.0
2024-09-12,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,West,71298.729,63142.7573,525,562,15.2
2024-09-16,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,South,21611.1818,83696.1139,103,105,5.1
2024-01-27,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,North,77805.7331,96705.9685,2604,2806,110.0
2024-02-17,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,West,58684.3855,30505.5963,115,121,5.4
2024-02-11,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,South,23828.3438,102297.2082,328,335,11.7
2024-03-24,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,North,16378.8321,58978.0979,111,112,6.1
2024-11-19,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,South,24615.605,96129.8906,2190,2243,98.0
2024-05-28,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,North,75932.7012,114837.0777,491,528,22.0
2024-12-18,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,South,25126.1363,6710.0303,2279,2336,94.0
2024-09-08,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,West,68354.0495,83210.2874,1896,2025,88.5
2024-12-30,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,54627.0707,100475.267,115,121,5.2
2024-02-03,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,West,54729.8714,115468.003,2381,2511,98.0
2024-08-26,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,South,85274.6722,72287.0882,379,411,16.8
2024-06-13,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,South,87485.2394,107945.2353,377,409,15.6
2024-01-19,Environmental Wellness,15543690,Img_Eco-Friendly_Living_Tips,Digital,B2C,West,53737.2042,123019.5102,2252,2373,92.0
2024-07-29,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,6622.5281,85543.2334,1508,1517,72.0
2024-06-17,Environmental Wellness,15543690,Vc_Go_Green_Live_Clean,TV,B2C,East,16202.3452,92379.8832,106,107,4.7
2024-11-17,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,North,94871.8787,60135.513,2015,2206,79.5
2024-11-06,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,East,13555.3001,9887.2882,424,429,18.0
2024-09-17,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,North,83551.6422,136964.3074,2483,2690,118.0
2024-02-22,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,South,54086.6399,88437.7443,1834,1933,78.0
2024-10-03,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,North,11489.8299,18187.3669,407,411,20.0
2024-01-08,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,North,91958.4202,142163.0745,1925,2102,67.5
2024-05-13,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,South,92817.6877,104839.0243,542,592,18.4
2024-06-30,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,South,61574.6146,11937.9985,355,376,13.5
2024-11-11,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,South,38947.1184,20506.7583,329,341,18.0
2024-10-29,Spiritual Wellness,15543672,Img_Find_Your_Purpose_Webinar,Digital,B2B,West,60789.1278,112862.36,2430,2577,88.0
2024-09-28,Physical Wellness,15543678,Vc_Move_More_Live_More,Social,B2C,West,62813.2375,125345.969,1682,1787,90.0
2024-10-29,Spiritual Wellness,15543672,Img_Spiritual_Awakening_Booklet,Print,B2B,North,62251.6122,47921.5628,352,373,16.8
2024-05-03,Social Wellness,15543612,Vc_Stronger_Together,TV,B2C,South,73367.4896,56566.3799,122,130,5.4
2024-10-06,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,West,6807.7308,40954.0411,313,315,14.1
2024-05-19,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,South,10342.7485,87872.8749,306,309,16.8
2024-06-15,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,North,28349.5763,51812.8477,1599,1644,49.5
2024-08-14,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,63839.2444,82086.5573,118,125,4.0
2024-12-16,Weight Management,15543636,Vc_Smart_Weight_Loss,TV,B2B,East,17270.3181,53344.4722,99,100,5.2
2024-02-19,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,North,54148.8228,67843.7602,462,487,22.4
2024-12-09,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,West,18615.4187,44554.4949,1601,1630,79.5
2024-07-02,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,93556.3546,5421.8915,513,560,16.8
2024-10-09,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,South,89580.3687,134054.939,134,146,4.6
2024-05-17,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,95315.0827,4657.4416,120,131,4.1
2024-07-20,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,East,59182.8041,100179.2841,330,349,15.3
2024-08-14,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,West,50179.8913,37398.199,355,372,17.7
2024-01-06,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,North,84906.5912,16117.4555,2461,2669,106.0
2024-05-06,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,North,8058.5213,63466.6404,405,408,22.8
2024-06-09,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,South,97847.0997,105325.3886,374,410,16.2
2024-08-01,Weight Management,15543636,Img_Healthy_Eating_Plan,Digital,B2B,South,46290.9982,77652.0341,2382,2492,108.0
2024-07-17,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,East,67611.0563,77139.913,1742,1859,67.5
2024-05-28,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,North,72874.1446,73219.0037,122,130,4.8
2024-06-14,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,North,62921.1007,71188.21,488,518,16.8
2024-01-10,Mental Wellness,15543645,Vc_Calm_Mind_Happy_Life,Social,B2C,North,89163.3634,125143.495,1870,2036,79.5
2024-04-03,Physical Wellness,15543678,Audio_Power_Up_Your_Health,Radio,B2C,North,28887.3127,10421.6398,429,441,19.2
2024-10-26,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,West,53277.5866,20035.6981,474,499,19.2
2024-07-29,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,North,43087.5024,98795.4201,329,343,18.9
2024-08-01,Physical Wellness,15543678,Img_Boost_Your_Body_Challenge,Digital,B2C,North,70442.4696,41071.6778,2279,2439,130.0
2024-10-18,Social Wellness,15543612,Audio_Social_Harmony_Talks,Radio,B2C,West,39572.0057,92449.4681,450,467,18.4
2024-10-10,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,South,89296.7377,51110.5246,1856,2021,66.0
2024-01-06,Spiritual Wellness,15543672,Audio_Soulful_Reflections,Radio,B2B,East,49093.9706,115266.3302,449,471,23.6
2024-09-09,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,North,53647.2099,35770.8942,2426,2556,90.0
2024-02-16,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,49389.9875,53303.3035,113,118,5.0
2024-02-27,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,North,62301.3561,20942.4861,484,514,21.2
2024-04-08,Spiritual Wellness,15543672,Vc_Daily_Mindfulness_Quotes,Social,B2B,South,51089.1114,83740.4592,1837,1930,81.0
2024-09-03,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,West,93748.0681,59260.4743,120,131,5.5
2024-03-05,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,West,13199.1286,100338.2233,106,107,3.8
2024-06-09,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,West,1441.3922,1685.2846,301,301,11.7
2024-01-26,Physical Wellness,15543678,Img_Healthy_Habits_Guide,Print,B2C,North,52226.4545,48965.1918,359,377,14.1
2024-01-01,Environmental Wellness,15543690,Audio_Nature_First,Radio,B2C,South,76486.6183,3401.6129,490,527,20.8
2024-10-27,Environmental Wellness,15543690,Img_Green_Lifestyle_Magazine,Print,B2C,West,96277.1417,56420.796,375,411,15.3
2024-11-01,Mental Wellness,15543645,Img_Stress-Free_Living_Course,Digital,B2C,North,18309.4734,28257.7883,2204,2244,112.0
2024-05-29,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,69428.8585,34524.0189,2406,2573,116.0
2024-04-06,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,West,81605.1984,36721.2422,121,130,5.0
2024-03-08,Spiritual Wellness,15543672,Vc_Inner_Peace_Journey,TV,B2B,North,91215.1895,38875.8136,125,136,3.9
2024-05-23,Physical Wellness,15543678,Vc_Get_Fit_Stay_Strong,TV,B2C,East,52902.2909,35786.1645,115,121,5.3
2024-10-20,Social Wellness,15543612,Img_Building_Connections_Hub,Digital,B2C,East,36374.3262,100630.0626,2060,2134,104.0
2024-09-16,Weight Management,15543636,Img_Nutrition_&_Fitness_Tips,Print,B2B,West,95540.5872,5913.0282,395,432,16.5
2024-10-23,Social Wellness,15543612,Img_Community_Well-Being_Guide,Print,B2C,North,79167.9652,138037.516,378,407,13.2
2024-11-09,Mental Wellness,15543645,Audio_Peaceful_Mindset,Radio,B2C,East,47137.3091,34876.2201,453,474,22.4
2024-09-21,Social Wellness,15543612,Vc_Friendship_Matters,Social,B2C,South,65151.4893,3833.8532,1852,1972,73.5
2024-01-28,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,East,61522.7032,123167.3085,119,126,5.1
2024-12-01,Mental Wellness,15543645,Vc_Mind_Matters,TV,B2C,West,4018.6099,25247.9472,96,96,4.9
2024-10-28,Environmental Wellness,15543690,Vc_Sustainable_Life_Hacks,Social,B2C,West,86588.2085,32416.5395,1902,2066,87.0
2024-05-23,Weight Management,15543636,Vc_Weight_Goals_Tracker,Social,B2B,East,49070.2057,104142.9992,1818,1907,82.5
2024-08-27,Mental Wellness,15543645,Img_Mental_Clarity_Journal,Print,B2C,West,48025.6838,113384.6565,348,364,14.7
